Image,Image_Path,Label,Prediction,Probability
1058,/fruits-360/Test/Physalis 1/r_184_100.jpg,Physalis 1,Physalis 1,1.0
1059,/fruits-360/Test/Physalis 1/69_100.jpg,Physalis 1,Physalis 1,1.0
1060,/fruits-360/Test/Physalis 1/66_100.jpg,Physalis 1,Physalis 1,1.0
1061,/fruits-360/Test/Physalis with Husk 1/24_100.jpg,Physalis with Husk 1,Physalis with Husk 1,0.947344958782196
1062,/fruits-360/Test/Physalis with Husk 1/r_127_100.jpg,Physalis with Husk 1,Physalis with Husk 1,1.0
1063,/fruits-360/Test/Physalis with Husk 1/r_65_100.jpg,Physalis with Husk 1,Physalis with Husk 1,1.0
1064,/fruits-360/Test/Physalis with Husk 1/184_100.jpg,Physalis with Husk 1,Physalis with Husk 1,1.0
1065,/fruits-360/Test/Physalis with Husk 1/r_49_100.jpg,Physalis with Husk 1,Physalis with Husk 1,1.0
1066,/fruits-360/Test/Physalis with Husk 1/29_100.jpg,Physalis with Husk 1,Physalis with Husk 1,0.7351584434509277
1067,/fruits-360/Test/Physalis with Husk 1/r_64_100.jpg,Physalis with Husk 1,Physalis with Husk 1,1.0
1068,/fruits-360/Test/Physalis with Husk 1/199_100.jpg,Physalis with Husk 1,Physalis with Husk 1,1.0
1069,/fruits-360/Test/Physalis with Husk 1/312_100.jpg,Physalis with Husk 1,Physalis with Husk 1,1.0
1070,/fruits-360/Test/Physalis with Husk 1/320_100.jpg,Physalis with Husk 1,Physalis with Husk 1,0.9982831478118896
1071,/fruits-360/Test/Pineapple 1/196_100.jpg,Pineapple 1,Pineapple 1,0.9999992847442627
1072,/fruits-360/Test/Pineapple 1/r_130_100.jpg,Pineapple 1,Pineapple 1,1.0
1073,/fruits-360/Test/Pineapple 1/289_100.jpg,Pineapple 1,Pineapple 1,0.9998766183853149
1074,/fruits-360/Test/Pineapple 1/266_100.jpg,Pineapple 1,Pineapple 1,0.9996638298034668
1075,/fruits-360/Test/Pineapple 1/r_117_100.jpg,Pineapple 1,Pineapple 1,0.9982744455337524
1076,/fruits-360/Test/Pineapple 1/r_106_100.jpg,Pineapple 1,Pineapple 1,1.0
1077,/fruits-360/Test/Pineapple 1/r_147_100.jpg,Pineapple 1,Pineapple 1,1.0
1078,/fruits-360/Test/Pineapple 1/276_100.jpg,Pineapple 1,Pineapple 1,1.0
1079,/fruits-360/Test/Pineapple 1/r_204_100.jpg,Pineapple 1,Pineapple 1,0.9820404052734375
1080,/fruits-360/Test/Pineapple 1/8_100.jpg,Pineapple 1,Pineapple 1,0.994926929473877
1081,/fruits-360/Test/Pineapple Mini 1/299_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1.0
1082,/fruits-360/Test/Pineapple Mini 1/132_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1.0
1083,/fruits-360/Test/Pineapple Mini 1/2_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1.0
1084,/fruits-360/Test/Pineapple Mini 1/258_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1.0
1085,/fruits-360/Test/Pineapple Mini 1/53_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1.0
1086,/fruits-360/Test/Pineapple Mini 1/r_223_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1.0
1087,/fruits-360/Test/Pineapple Mini 1/308_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1.0
1088,/fruits-360/Test/Pineapple Mini 1/r_305_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1.0
1089,/fruits-360/Test/Pineapple Mini 1/r_52_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1.0
1090,/fruits-360/Test/Pineapple Mini 1/r_17_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1.0
1091,/fruits-360/Test/Pitahaya Red 1/r_138_100.jpg,Pitahaya Red 1,Pitahaya Red 1,0.9999998807907104
1092,/fruits-360/Test/Pitahaya Red 1/r_200_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1.0
1093,/fruits-360/Test/Pitahaya Red 1/r_27_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1.0
1094,/fruits-360/Test/Pitahaya Red 1/r_172_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1.0
1095,/fruits-360/Test/Pitahaya Red 1/269_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1.0
1096,/fruits-360/Test/Pitahaya Red 1/r_158_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1.0
1097,/fruits-360/Test/Pitahaya Red 1/r_150_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1.0
1098,/fruits-360/Test/Pitahaya Red 1/r_132_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1.0
1099,/fruits-360/Test/Pitahaya Red 1/r_146_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1.0
1100,/fruits-360/Test/Pitahaya Red 1/r_202_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1.0
1101,/fruits-360/Test/Plum 1/r_55_100.jpg,Plum 1,Plum 1,0.999996542930603
1102,/fruits-360/Test/Plum 1/77_100.jpg,Plum 1,Plum 1,1.0
1103,/fruits-360/Test/Plum 1/86_100.jpg,Plum 1,Plum 1,1.0
1104,/fruits-360/Test/Plum 1/83_100.jpg,Plum 1,Plum 1,1.0
1105,/fruits-360/Test/Plum 1/r_35_100.jpg,Plum 1,Plum 1,1.0
1106,/fruits-360/Test/Plum 1/r_86_100.jpg,Plum 1,Cherry 1,0.9357577562332153
1107,/fruits-360/Test/Plum 1/r_8_100.jpg,Plum 1,Plum 1,1.0
1108,/fruits-360/Test/Plum 1/r_91_100.jpg,Plum 1,Plum 1,0.9998334646224976
1109,/fruits-360/Test/Plum 1/98_100.jpg,Plum 1,Plum 1,1.0
1110,/fruits-360/Test/Plum 1/40_100.jpg,Plum 1,Plum 1,1.0
1111,/fruits-360/Test/Plum 2/r_84_100.jpg,Plum 2,Plum 2,1.0
1112,/fruits-360/Test/Plum 2/r_77_100.jpg,Plum 2,Plum 2,1.0
1113,/fruits-360/Test/Plum 2/91_100.jpg,Plum 2,Plum 2,1.0
1114,/fruits-360/Test/Plum 2/103_100.jpg,Plum 2,Plum 2,1.0
1115,/fruits-360/Test/Plum 2/r_69_100.jpg,Plum 2,Plum 2,1.0
1116,/fruits-360/Test/Plum 2/170_100.jpg,Plum 2,Plum 2,1.0
1117,/fruits-360/Test/Plum 2/r_224_100.jpg,Plum 2,Plum 2,1.0
1118,/fruits-360/Test/Plum 2/85_100.jpg,Plum 2,Plum 2,1.0
1119,/fruits-360/Test/Plum 2/r_82_100.jpg,Plum 2,Plum 2,1.0
1120,/fruits-360/Test/Plum 2/r_209_100.jpg,Plum 2,Plum 2,1.0
1121,/fruits-360/Test/Plum 3/r_42_100.jpg,Plum 3,Plum 3,1.0
1122,/fruits-360/Test/Plum 3/154_100.jpg,Plum 3,Plum 3,1.0
1123,/fruits-360/Test/Plum 3/r2_5_100.jpg,Plum 3,Plum 3,0.9999990463256836
1124,/fruits-360/Test/Plum 3/r_169_100.jpg,Plum 3,Plum 3,1.0
1125,/fruits-360/Test/Plum 3/r2_120_100.jpg,Plum 3,Plum 3,1.0
1126,/fruits-360/Test/Plum 3/r_35_100.jpg,Plum 3,Plum 3,1.0
1127,/fruits-360/Test/Plum 3/125_100.jpg,Plum 3,Plum 3,1.0
1128,/fruits-360/Test/Plum 3/r2_227_100.jpg,Plum 3,Plum 3,0.9999986886978149
1129,/fruits-360/Test/Plum 3/140_100.jpg,Plum 3,Plum 3,1.0
1130,/fruits-360/Test/Plum 3/r2_2_100.jpg,Plum 3,Plum 3,0.9995026588439941
1131,/fruits-360/Test/Pomegranate 1/r_311_100.jpg,Pomegranate 1,Pomegranate 1,1.0
1132,/fruits-360/Test/Pomegranate 1/r_14_100.jpg,Pomegranate 1,Pomegranate 1,1.0
1133,/fruits-360/Test/Pomegranate 1/73_100.jpg,Pomegranate 1,Pomegranate 1,1.0
1134,/fruits-360/Test/Pomegranate 1/69_100.jpg,Pomegranate 1,Pomegranate 1,1.0
1135,/fruits-360/Test/Pomegranate 1/322_100.jpg,Pomegranate 1,Pomegranate 1,1.0
1136,/fruits-360/Test/Pomegranate 1/65_100.jpg,Pomegranate 1,Pomegranate 1,1.0
1137,/fruits-360/Test/Pomegranate 1/r_277_100.jpg,Pomegranate 1,Pomegranate 1,0.9999924898147583
1138,/fruits-360/Test/Pomegranate 1/r_280_100.jpg,Pomegranate 1,Cherry 2,0.9739330410957336
1139,/fruits-360/Test/Pomegranate 1/93_100.jpg,Pomegranate 1,Pomegranate 1,1.0
1140,/fruits-360/Test/Pomegranate 1/r_286_100.jpg,Pomegranate 1,Pomegranate 1,0.9999936819076538
1141,/fruits-360/Test/Pomelo Sweetie 1/r_107_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1.0
1142,/fruits-360/Test/Pomelo Sweetie 1/r_89_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1.0
1143,/fruits-360/Test/Pomelo Sweetie 1/37_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1.0
1144,/fruits-360/Test/Pomelo Sweetie 1/r2_73_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1.0
1145,/fruits-360/Test/Pomelo Sweetie 1/r2_55_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1.0
1146,/fruits-360/Test/Pomelo Sweetie 1/r2_143_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,0.9999979734420776
1147,/fruits-360/Test/Pomelo Sweetie 1/r2_142_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1.0
1148,/fruits-360/Test/Pomelo Sweetie 1/r_189_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1.0
1149,/fruits-360/Test/Pomelo Sweetie 1/36_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1.0
1150,/fruits-360/Test/Pomelo Sweetie 1/r_84_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1.0
1151,/fruits-360/Test/Potato Red 1/r2_12_100.jpg,Potato Red 1,Potato Red 1,1.0
1152,/fruits-360/Test/Potato Red 1/r_181_100.jpg,Potato Red 1,Potato Red 1,1.0
1153,/fruits-360/Test/Potato Red 1/50_100.jpg,Potato Red 1,Potato Red 1,0.9998941421508789
1154,/fruits-360/Test/Potato Red 1/23_100.jpg,Potato Red 1,Potato Red 1,1.0
1155,/fruits-360/Test/Potato Red 1/21_100.jpg,Potato Red 1,Potato Red 1,1.0
1156,/fruits-360/Test/Potato Red 1/r2_7_100.jpg,Potato Red 1,Potato Red 1,0.5445147752761841
1157,/fruits-360/Test/Potato Red 1/r_190_100.jpg,Potato Red 1,Onion White 1,0.7085198163986206
1158,/fruits-360/Test/Potato Red 1/r2_115_100.jpg,Potato Red 1,Onion Red 1,0.5706537365913391
1159,/fruits-360/Test/Potato Red 1/r_82_100.jpg,Potato Red 1,Potato Red 1,0.696440577507019
1160,/fruits-360/Test/Potato Red 1/r2_195_100.jpg,Potato Red 1,Potato Red 1,1.0
1161,/fruits-360/Test/Potato Red Washed 1/r2_75_100.jpg,Potato Red Washed 1,Potato Red Washed 1,0.9272873997688293
1162,/fruits-360/Test/Potato Red Washed 1/r2_148_100.jpg,Potato Red Washed 1,Potato Red Washed 1,0.675242006778717
1163,/fruits-360/Test/Potato Red Washed 1/66_100.jpg,Potato Red Washed 1,Potato Red Washed 1,1.0
1164,/fruits-360/Test/Potato Red Washed 1/r2_171_100.jpg,Potato Red Washed 1,Potato Red Washed 1,0.999749481678009
1165,/fruits-360/Test/Potato Red Washed 1/45_100.jpg,Potato Red Washed 1,Potato Red Washed 1,1.0
1166,/fruits-360/Test/Potato Red Washed 1/42_100.jpg,Potato Red Washed 1,Potato Red Washed 1,1.0
1167,/fruits-360/Test/Potato Red Washed 1/r_62_100.jpg,Potato Red Washed 1,Potato Red Washed 1,1.0
1168,/fruits-360/Test/Potato Red Washed 1/r2_155_100.jpg,Potato Red Washed 1,Potato Red Washed 1,0.9999839067459106
1169,/fruits-360/Test/Potato Red Washed 1/68_100.jpg,Potato Red Washed 1,Potato Red Washed 1,1.0
1170,/fruits-360/Test/Potato Red Washed 1/r2_74_100.jpg,Potato Red Washed 1,Potato Red Washed 1,0.9650039076805115
1171,/fruits-360/Test/Potato Sweet 1/150_100.jpg,Potato Sweet 1,Potato Sweet 1,1.0
1172,/fruits-360/Test/Potato Sweet 1/r2_68_100.jpg,Potato Sweet 1,Potato Red 1,0.7540560960769653
1173,/fruits-360/Test/Potato Sweet 1/105_100.jpg,Potato Sweet 1,Potato Sweet 1,1.0
1174,/fruits-360/Test/Potato Sweet 1/98_100.jpg,Potato Sweet 1,Potato Sweet 1,1.0
1175,/fruits-360/Test/Potato Sweet 1/r_63_100.jpg,Potato Sweet 1,Onion White 1,0.6895884275436401
1176,/fruits-360/Test/Potato Sweet 1/r2_52_100.jpg,Potato Sweet 1,Potato Sweet 1,0.9249867796897888
1177,/fruits-360/Test/Potato Sweet 1/157_100.jpg,Potato Sweet 1,Potato Sweet 1,1.0
1178,/fruits-360/Test/Potato Sweet 1/r2_80_100.jpg,Potato Sweet 1,Potato Red 1,0.979414165019989
1179,/fruits-360/Test/Potato Sweet 1/r2_180_100.jpg,Potato Sweet 1,Potato Sweet 1,0.9923978447914124
1180,/fruits-360/Test/Potato Sweet 1/r2_75_100.jpg,Potato Sweet 1,Potato Red 1,0.7094476222991943
1181,/fruits-360/Test/Potato White 1/r2_86_100.jpg,Potato White 1,Potato White 1,0.9999996423721313
1182,/fruits-360/Test/Potato White 1/r2_74_100.jpg,Potato White 1,Potato White 1,0.9999997615814209
1183,/fruits-360/Test/Potato White 1/r2_67_100.jpg,Potato White 1,Potato White 1,0.9931575655937195
1184,/fruits-360/Test/Potato White 1/r_34_100.jpg,Potato White 1,Onion White 1,0.9909237027168274
1185,/fruits-360/Test/Potato White 1/r2_47_100.jpg,Potato White 1,Potato White 1,0.5113993883132935
1186,/fruits-360/Test/Potato White 1/r_64_100.jpg,Potato White 1,Potato White 1,0.9999970197677612
1187,/fruits-360/Test/Potato White 1/r2_84_100.jpg,Potato White 1,Potato White 1,0.9999998807907104
1188,/fruits-360/Test/Potato White 1/r2_44_100.jpg,Potato White 1,Potato White 1,0.8735581636428833
1189,/fruits-360/Test/Potato White 1/r_48_100.jpg,Potato White 1,Potato White 1,1.0
1190,/fruits-360/Test/Potato White 1/r_30_100.jpg,Potato White 1,Potato White 1,0.9999727010726929
1191,/fruits-360/Test/Quince 1/174_100.jpg,Quince 1,Quince 1,1.0
1192,/fruits-360/Test/Quince 1/10_100.jpg,Quince 1,Quince 1,1.0
1193,/fruits-360/Test/Quince 1/r_30_100.jpg,Quince 1,Quince 1,1.0
1194,/fruits-360/Test/Quince 1/r_32_100.jpg,Quince 1,Quince 1,1.0
1195,/fruits-360/Test/Quince 1/32_100.jpg,Quince 1,Quince 1,1.0
1196,/fruits-360/Test/Quince 1/r_61_100.jpg,Quince 1,Quince 1,1.0
1197,/fruits-360/Test/Quince 1/r_48_100.jpg,Quince 1,Quince 1,1.0
1198,/fruits-360/Test/Quince 1/301_100.jpg,Quince 1,Quince 1,1.0
1199,/fruits-360/Test/Quince 1/r_327_100.jpg,Quince 1,Quince 1,1.0
1200,/fruits-360/Test/Quince 1/r_326_100.jpg,Quince 1,Quince 1,1.0
1201,/fruits-360/Test/Rambutan 1/145_100.jpg,Rambutan 1,Rambutan 1,0.9999997615814209
1202,/fruits-360/Test/Rambutan 1/r_202_100.jpg,Rambutan 1,Rambutan 1,1.0
1203,/fruits-360/Test/Rambutan 1/r_161_100.jpg,Rambutan 1,Rambutan 1,1.0
1204,/fruits-360/Test/Rambutan 1/r_188_100.jpg,Rambutan 1,Rambutan 1,1.0
1205,/fruits-360/Test/Rambutan 1/186_100.jpg,Rambutan 1,Rambutan 1,1.0
1206,/fruits-360/Test/Rambutan 1/143_100.jpg,Rambutan 1,Rambutan 1,0.9999998807907104
1207,/fruits-360/Test/Rambutan 1/138_100.jpg,Rambutan 1,Rambutan 1,1.0
1208,/fruits-360/Test/Rambutan 1/r_121_100.jpg,Rambutan 1,Rambutan 1,1.0
1209,/fruits-360/Test/Rambutan 1/r_245_100.jpg,Rambutan 1,Rambutan 1,1.0
1210,/fruits-360/Test/Rambutan 1/r_153_100.jpg,Rambutan 1,Rambutan 1,1.0
1211,/fruits-360/Test/Raspberry 1/86_100.jpg,Raspberry 1,Raspberry 1,1.0
1212,/fruits-360/Test/Raspberry 1/r_220_100.jpg,Raspberry 1,Raspberry 1,1.0
1213,/fruits-360/Test/Raspberry 1/106_100.jpg,Raspberry 1,Raspberry 1,1.0
1214,/fruits-360/Test/Raspberry 1/101_100.jpg,Raspberry 1,Raspberry 1,1.0
1215,/fruits-360/Test/Raspberry 1/223_100.jpg,Raspberry 1,Raspberry 1,1.0
1216,/fruits-360/Test/Raspberry 1/r_118_100.jpg,Raspberry 1,Raspberry 1,1.0
1217,/fruits-360/Test/Raspberry 1/r_89_100.jpg,Raspberry 1,Raspberry 1,1.0
1218,/fruits-360/Test/Raspberry 1/r_32_100.jpg,Raspberry 1,Raspberry 1,1.0
1219,/fruits-360/Test/Raspberry 1/r_26_100.jpg,Raspberry 1,Raspberry 1,1.0
1220,/fruits-360/Test/Raspberry 1/r_25_100.jpg,Raspberry 1,Raspberry 1,1.0
1221,/fruits-360/Test/Redcurrant 1/46_100.jpg,Redcurrant 1,Redcurrant 1,1.0
1222,/fruits-360/Test/Redcurrant 1/235_100.jpg,Redcurrant 1,Redcurrant 1,1.0
1223,/fruits-360/Test/Redcurrant 1/r_99_100.jpg,Redcurrant 1,Redcurrant 1,1.0
1224,/fruits-360/Test/Redcurrant 1/r_245_100.jpg,Redcurrant 1,Redcurrant 1,1.0
1225,/fruits-360/Test/Redcurrant 1/r_177_100.jpg,Redcurrant 1,Redcurrant 1,1.0
1226,/fruits-360/Test/Redcurrant 1/r_269_100.jpg,Redcurrant 1,Redcurrant 1,1.0
1227,/fruits-360/Test/Redcurrant 1/70_100.jpg,Redcurrant 1,Redcurrant 1,1.0
1228,/fruits-360/Test/Redcurrant 1/72_100.jpg,Redcurrant 1,Redcurrant 1,1.0
1229,/fruits-360/Test/Redcurrant 1/54_100.jpg,Redcurrant 1,Redcurrant 1,1.0
1230,/fruits-360/Test/Redcurrant 1/58_100.jpg,Redcurrant 1,Redcurrant 1,1.0
1231,/fruits-360/Test/Salak 1/149_100.jpg,Salak 1,Salak 1,1.0
1232,/fruits-360/Test/Salak 1/r_290_100.jpg,Salak 1,Salak 1,1.0
1233,/fruits-360/Test/Salak 1/27_100.jpg,Salak 1,Salak 1,1.0
1234,/fruits-360/Test/Salak 1/24_100.jpg,Salak 1,Salak 1,1.0
1235,/fruits-360/Test/Salak 1/r_19_100.jpg,Salak 1,Salak 1,1.0
1236,/fruits-360/Test/Salak 1/r_150_100.jpg,Salak 1,Salak 1,1.0
1237,/fruits-360/Test/Salak 1/r_158_100.jpg,Salak 1,Salak 1,1.0
1238,/fruits-360/Test/Salak 1/r_173_100.jpg,Salak 1,Salak 1,1.0
1239,/fruits-360/Test/Salak 1/272_100.jpg,Salak 1,Salak 1,1.0
1240,/fruits-360/Test/Salak 1/144_100.jpg,Salak 1,Salak 1,1.0
1241,/fruits-360/Test/Strawberry 1/r_33_100.jpg,Strawberry 1,Strawberry 1,1.0
1242,/fruits-360/Test/Strawberry 1/r_68_100.jpg,Strawberry 1,Pepino 1,0.7902975678443909
1243,/fruits-360/Test/Strawberry 1/r_93_100.jpg,Strawberry 1,Onion Red Peeled 1,0.5251448750495911
1244,/fruits-360/Test/Strawberry 1/7_100.jpg,Strawberry 1,Strawberry 1,1.0
1245,/fruits-360/Test/Strawberry 1/r_34_100.jpg,Strawberry 1,Strawberry 1,0.9999921321868896
1246,/fruits-360/Test/Strawberry 1/r_95_100.jpg,Strawberry 1,Pitahaya Red 1,0.7987629175186157
1247,/fruits-360/Test/Strawberry 1/r_46_100.jpg,Strawberry 1,Strawberry 1,0.9776185154914856
1248,/fruits-360/Test/Strawberry 1/r_71_100.jpg,Strawberry 1,Strawberry 1,0.5438857078552246
1249,/fruits-360/Test/Strawberry 1/95_100.jpg,Strawberry 1,Strawberry 1,1.0
1250,/fruits-360/Test/Strawberry 1/40_100.jpg,Strawberry 1,Strawberry 1,1.0
1251,/fruits-360/Test/Strawberry Wedge 1/r2_171_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,1.0
1252,/fruits-360/Test/Strawberry Wedge 1/r_126_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,1.0
1253,/fruits-360/Test/Strawberry Wedge 1/r2_44_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,1.0
1254,/fruits-360/Test/Strawberry Wedge 1/106_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,1.0
1255,/fruits-360/Test/Strawberry Wedge 1/r_119_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,1.0
1256,/fruits-360/Test/Strawberry Wedge 1/277_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,0.9999285936355591
1257,/fruits-360/Test/Strawberry Wedge 1/r2_195_100.jpg,Strawberry Wedge 1,Pepino 1,0.9837791323661804
1258,/fruits-360/Test/Strawberry Wedge 1/276_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,1.0
1259,/fruits-360/Test/Strawberry Wedge 1/r2_218_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,1.0
1260,/fruits-360/Test/Strawberry Wedge 1/111_100.jpg,Strawberry Wedge 1,Banana Red 1,0.7142528295516968
1261,/fruits-360/Test/Tamarillo 1/321_100.jpg,Tamarillo 1,Tamarillo 1,1.0
1262,/fruits-360/Test/Tamarillo 1/60_100.jpg,Tamarillo 1,Tamarillo 1,1.0
1263,/fruits-360/Test/Tamarillo 1/r_324_100.jpg,Tamarillo 1,Tamarillo 1,1.0
1264,/fruits-360/Test/Tamarillo 1/r_109_100.jpg,Tamarillo 1,Tamarillo 1,1.0
1265,/fruits-360/Test/Tamarillo 1/63_100.jpg,Tamarillo 1,Tamarillo 1,1.0
1266,/fruits-360/Test/Tamarillo 1/307_100.jpg,Tamarillo 1,Tamarillo 1,1.0
1267,/fruits-360/Test/Tamarillo 1/r_93_100.jpg,Tamarillo 1,Tamarillo 1,1.0
1268,/fruits-360/Test/Tamarillo 1/316_100.jpg,Tamarillo 1,Tamarillo 1,1.0
1269,/fruits-360/Test/Tamarillo 1/r_108_100.jpg,Tamarillo 1,Tamarillo 1,1.0
1270,/fruits-360/Test/Tamarillo 1/r_117_100.jpg,Tamarillo 1,Tamarillo 1,1.0
1271,/fruits-360/Test/Tangelo 1/r_136_100.jpg,Tangelo 1,Tangelo 1,1.0
1272,/fruits-360/Test/Tangelo 1/86_100.jpg,Tangelo 1,Tangelo 1,1.0
1273,/fruits-360/Test/Tangelo 1/r_158_100.jpg,Tangelo 1,Tangelo 1,1.0
1274,/fruits-360/Test/Tangelo 1/r_153_100.jpg,Tangelo 1,Tangelo 1,1.0
1275,/fruits-360/Test/Tangelo 1/r_287_100.jpg,Tangelo 1,Tangelo 1,1.0
1276,/fruits-360/Test/Tangelo 1/247_100.jpg,Tangelo 1,Tangelo 1,1.0
1277,/fruits-360/Test/Tangelo 1/r_152_100.jpg,Tangelo 1,Tangelo 1,1.0
1278,/fruits-360/Test/Tangelo 1/r_176_100.jpg,Tangelo 1,Tangelo 1,1.0
1279,/fruits-360/Test/Tangelo 1/r_160_100.jpg,Tangelo 1,Tangelo 1,1.0
1280,/fruits-360/Test/Tangelo 1/r_133_100.jpg,Tangelo 1,Tangelo 1,1.0
1281,/fruits-360/Test/Tomato 1/r2_284_100.jpg,Tomato 1,Tomato 1,1.0
1282,/fruits-360/Test/Tomato 1/r2_257_100.jpg,Tomato 1,Tomato 1,1.0
1283,/fruits-360/Test/Tomato 1/r_280_100.jpg,Tomato 1,Tomato 4,0.8581568598747253
1284,/fruits-360/Test/Tomato 1/217_100.jpg,Tomato 1,Tomato 1,1.0
1285,/fruits-360/Test/Tomato 1/r2_161_100.jpg,Tomato 1,Tomato 1,1.0
1286,/fruits-360/Test/Tomato 1/r_220_100.jpg,Tomato 1,Tomato 1,1.0
1287,/fruits-360/Test/Tomato 1/r2_225_100.jpg,Tomato 1,Tomato 1,1.0
1288,/fruits-360/Test/Tomato 1/54_100.jpg,Tomato 1,Tomato 1,1.0
1289,/fruits-360/Test/Tomato 1/r_247_100.jpg,Tomato 1,Tomato 1,1.0
1290,/fruits-360/Test/Tomato 1/r_260_100.jpg,Tomato 1,Tomato 1,0.9995182752609253
1291,/fruits-360/Test/Tomato 2/r_168_100.jpg,Tomato 2,Tomato 2,1.0
1292,/fruits-360/Test/Tomato 2/188_100.jpg,Tomato 2,Tomato 2,1.0
1293,/fruits-360/Test/Tomato 2/r2_320_100.jpg,Tomato 2,Tomato 2,1.0
1294,/fruits-360/Test/Tomato 2/r2_2_100.jpg,Tomato 2,Tomato 2,1.0
1295,/fruits-360/Test/Tomato 2/171_100.jpg,Tomato 2,Tomato 2,1.0
1296,/fruits-360/Test/Tomato 2/109_100.jpg,Tomato 2,Tomato 2,1.0
1297,/fruits-360/Test/Tomato 2/r2_326_100.jpg,Tomato 2,Tomato 2,1.0
1298,/fruits-360/Test/Tomato 2/r2_153_100.jpg,Tomato 2,Tomato 2,1.0
1299,/fruits-360/Test/Tomato 2/r_321_100.jpg,Tomato 2,Tomato 2,1.0
1300,/fruits-360/Test/Tomato 2/r_22_100.jpg,Tomato 2,Tomato 2,1.0
1301,/fruits-360/Test/Tomato 3/29_100.jpg,Tomato 3,Tomato 3,1.0
1302,/fruits-360/Test/Tomato 3/r_209_100.jpg,Tomato 3,Tomato 3,1.0
1303,/fruits-360/Test/Tomato 3/307_100.jpg,Tomato 3,Tomato 3,1.0
1304,/fruits-360/Test/Tomato 3/r2_318_100.jpg,Tomato 3,Tomato 3,1.0
1305,/fruits-360/Test/Tomato 3/r2_316_100.jpg,Tomato 3,Tomato 3,1.0
1306,/fruits-360/Test/Tomato 3/r2_10_100.jpg,Tomato 3,Tomato 3,1.0
1307,/fruits-360/Test/Tomato 3/r_217_100.jpg,Tomato 3,Tomato 3,1.0
1308,/fruits-360/Test/Tomato 3/r_62_100.jpg,Tomato 3,Tomato 3,1.0
1309,/fruits-360/Test/Tomato 3/r2_307_100.jpg,Tomato 3,Tomato 3,1.0
1310,/fruits-360/Test/Tomato 3/r2_319_100.jpg,Tomato 3,Tomato 3,1.0
1311,/fruits-360/Test/Tomato 4/10_100.jpg,Tomato 4,Tomato 4,1.0
1312,/fruits-360/Test/Tomato 4/92_100.jpg,Tomato 4,Tomato 4,1.0
1313,/fruits-360/Test/Tomato 4/133_100.jpg,Tomato 4,Tomato 4,1.0
1314,/fruits-360/Test/Tomato 4/r_270_100.jpg,Tomato 4,Tomato 4,1.0
1315,/fruits-360/Test/Tomato 4/160_100.jpg,Tomato 4,Tomato 4,1.0
1316,/fruits-360/Test/Tomato 4/r_289_100.jpg,Tomato 4,Tomato 4,1.0
1317,/fruits-360/Test/Tomato 4/197_100.jpg,Tomato 4,Tomato 4,1.0
1318,/fruits-360/Test/Tomato 4/r_16_100.jpg,Tomato 4,Tomato 4,1.0
1319,/fruits-360/Test/Tomato 4/152_100.jpg,Tomato 4,Tomato 4,1.0
1320,/fruits-360/Test/Tomato 4/316_100.jpg,Tomato 4,Tomato 4,1.0
1321,/fruits-360/Test/Tomato Cherry Red 1/r_185_100.jpg,Tomato Cherry Red 1,Tomato Cherry Red 1,1.0
