Image,Image_Path,Label,Prediction,Probability,Price_per_unit_usd,Unit
1022,fruits-360/Test/Pepper Orange 1/r_91_100.jpg,Pepper Orange 1,Pepper Orange 1,1,1.26,Lb
1023,fruits-360/Test/Pepper Orange 1/r_61_100.jpg,Pepper Orange 1,Pepper Orange 1,1,1.26,Lb
1024,fruits-360/Test/Pepper Orange 1/r2_261_100.jpg,Pepper Orange 1,Pepper Orange 1,0.999999881,1.26,Lb
1025,fruits-360/Test/Pepper Orange 1/140_100.jpg,Pepper Orange 1,Pepper Orange 1,1,1.26,Lb
1026,fruits-360/Test/Pepper Orange 1/r2_271_100.jpg,Pepper Orange 1,Pepper Orange 1,0.99963069,1.26,Lb
1027,fruits-360/Test/Pepper Orange 1/127_100.jpg,Pepper Orange 1,Pepper Orange 1,1,1.26,Lb
1028,fruits-360/Test/Pepper Orange 1/r2_232_100.jpg,Pepper Orange 1,Pepper Orange 1,0.999999881,1.26,Lb
1029,fruits-360/Test/Pepper Orange 1/r2_243_100.jpg,Pepper Orange 1,Pepper Orange 1,1,1.26,Lb
1030,fruits-360/Test/Pepper Orange 1/138_100.jpg,Pepper Orange 1,Pepper Orange 1,1,1.26,Lb
1031,fruits-360/Test/Pepper Red 1/r_193_100.jpg,Pepper Red 1,Pepper Red 1,1,,
1032,fruits-360/Test/Pepper Red 1/r2_211_100.jpg,Pepper Red 1,Pepper Red 1,1,,
1033,fruits-360/Test/Pepper Red 1/r2_202_100.jpg,Pepper Red 1,Pepper Red 1,1,,
1034,fruits-360/Test/Pepper Red 1/153_100.jpg,Pepper Red 1,Pepper Red 1,1,,
1035,fruits-360/Test/Pepper Red 1/r2_182_100.jpg,Pepper Red 1,Pepper Red 1,1,,
1036,fruits-360/Test/Pepper Red 1/r2_225_100.jpg,Pepper Red 1,Pepper Red 1,1,,
1037,fruits-360/Test/Pepper Red 1/r2_159_100.jpg,Pepper Red 1,Pepper Red 1,1,,
1038,fruits-360/Test/Pepper Red 1/6_100.jpg,Pepper Red 1,Pepper Red 1,1,,
1039,fruits-360/Test/Pepper Red 1/r_25_100.jpg,Pepper Red 1,Pepper Red 1,1,,
1040,fruits-360/Test/Pepper Red 1/r2_174_100.jpg,Pepper Red 1,Pepper Red 1,1,,
1041,fruits-360/Test/Pepper Yellow 1/181_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1,,
1042,fruits-360/Test/Pepper Yellow 1/r_223_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1,,
1043,fruits-360/Test/Pepper Yellow 1/r_228_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1,,
1044,fruits-360/Test/Pepper Yellow 1/r2_174_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1,,
1045,fruits-360/Test/Pepper Yellow 1/r2_152_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1,,
1046,fruits-360/Test/Pepper Yellow 1/r2_173_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1,,
1047,fruits-360/Test/Pepper Yellow 1/r_205_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1,,
1048,fruits-360/Test/Pepper Yellow 1/282_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1,,
1049,fruits-360/Test/Pepper Yellow 1/164_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1,,
1050,fruits-360/Test/Pepper Yellow 1/r2_164_100.jpg,Pepper Yellow 1,Pepper Yellow 1,1,,
1051,fruits-360/Test/Physalis 1/r_186_100.jpg,Physalis 1,Physalis 1,1,,
1052,fruits-360/Test/Physalis 1/r_325_100.jpg,Physalis 1,Physalis 1,1,,
1053,fruits-360/Test/Physalis 1/r_28_100.jpg,Physalis 1,Physalis 1,1,,
1054,fruits-360/Test/Physalis 1/29_100.jpg,Physalis 1,Physalis 1,1,,
1055,fruits-360/Test/Physalis 1/r_9_100.jpg,Physalis 1,Physalis 1,1,,
1056,fruits-360/Test/Physalis 1/127_100.jpg,Physalis 1,Physalis 1,1,,
1057,fruits-360/Test/Physalis 1/r_317_100.jpg,Physalis 1,Physalis 1,1,,
1058,fruits-360/Test/Physalis 1/r_184_100.jpg,Physalis 1,Physalis 1,1,,
1059,fruits-360/Test/Physalis 1/69_100.jpg,Physalis 1,Physalis 1,1,,
1060,fruits-360/Test/Physalis 1/66_100.jpg,Physalis 1,Physalis 1,1,,
1061,fruits-360/Test/Physalis with Husk 1/24_100.jpg,Physalis with Husk 1,Physalis with Husk 1,0.947344959,,
1062,fruits-360/Test/Physalis with Husk 1/r_127_100.jpg,Physalis with Husk 1,Physalis with Husk 1,1,,
1063,fruits-360/Test/Physalis with Husk 1/r_65_100.jpg,Physalis with Husk 1,Physalis with Husk 1,1,,
1064,fruits-360/Test/Physalis with Husk 1/184_100.jpg,Physalis with Husk 1,Physalis with Husk 1,1,,
1065,fruits-360/Test/Physalis with Husk 1/r_49_100.jpg,Physalis with Husk 1,Physalis with Husk 1,1,,
1066,fruits-360/Test/Physalis with Husk 1/29_100.jpg,Physalis with Husk 1,Physalis with Husk 1,0.735158443,,
1067,fruits-360/Test/Physalis with Husk 1/r_64_100.jpg,Physalis with Husk 1,Physalis with Husk 1,1,,
1068,fruits-360/Test/Physalis with Husk 1/199_100.jpg,Physalis with Husk 1,Physalis with Husk 1,1,,
1069,fruits-360/Test/Physalis with Husk 1/312_100.jpg,Physalis with Husk 1,Physalis with Husk 1,1,,
1070,fruits-360/Test/Physalis with Husk 1/320_100.jpg,Physalis with Husk 1,Physalis with Husk 1,0.998283148,,
1071,fruits-360/Test/Pineapple 1/196_100.jpg,Pineapple 1,Pineapple 1,0.999999285,0.78,Lb
1072,fruits-360/Test/Pineapple 1/r_130_100.jpg,Pineapple 1,Pineapple 1,1,0.78,Lb
1073,fruits-360/Test/Pineapple 1/289_100.jpg,Pineapple 1,Pineapple 1,0.999876618,0.78,Lb
1074,fruits-360/Test/Pineapple 1/266_100.jpg,Pineapple 1,Pineapple 1,0.99966383,0.78,Lb
1075,fruits-360/Test/Pineapple 1/r_117_100.jpg,Pineapple 1,Pineapple 1,0.998274446,0.78,Lb
1076,fruits-360/Test/Pineapple 1/r_106_100.jpg,Pineapple 1,Pineapple 1,1,0.78,Lb
1077,fruits-360/Test/Pineapple 1/r_147_100.jpg,Pineapple 1,Pineapple 1,1,0.78,Lb
1078,fruits-360/Test/Pineapple 1/276_100.jpg,Pineapple 1,Pineapple 1,1,0.78,Lb
1079,fruits-360/Test/Pineapple 1/r_204_100.jpg,Pineapple 1,Pineapple 1,0.982040405,0.78,Lb
1080,fruits-360/Test/Pineapple 1/8_100.jpg,Pineapple 1,Pineapple 1,0.994926929,0.78,Lb
1081,fruits-360/Test/Pineapple Mini 1/299_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1,0.78,Lb
1082,fruits-360/Test/Pineapple Mini 1/132_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1,0.78,Lb
1083,fruits-360/Test/Pineapple Mini 1/2_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1,0.78,Lb
1084,fruits-360/Test/Pineapple Mini 1/258_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1,0.78,Lb
1085,fruits-360/Test/Pineapple Mini 1/53_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1,0.78,Lb
1086,fruits-360/Test/Pineapple Mini 1/r_223_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1,0.78,Lb
1087,fruits-360/Test/Pineapple Mini 1/308_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1,0.78,Lb
1088,fruits-360/Test/Pineapple Mini 1/r_305_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1,0.78,Lb
1089,fruits-360/Test/Pineapple Mini 1/r_52_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1,0.78,Lb
1090,fruits-360/Test/Pineapple Mini 1/r_17_100.jpg,Pineapple Mini 1,Pineapple Mini 1,1,0.78,Lb
1091,fruits-360/Test/Pitahaya Red 1/r_138_100.jpg,Pitahaya Red 1,Pitahaya Red 1,0.999999881,,
1092,fruits-360/Test/Pitahaya Red 1/r_200_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1,,
1093,fruits-360/Test/Pitahaya Red 1/r_27_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1,,
1094,fruits-360/Test/Pitahaya Red 1/r_172_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1,,
1095,fruits-360/Test/Pitahaya Red 1/269_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1,,
1096,fruits-360/Test/Pitahaya Red 1/r_158_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1,,
1097,fruits-360/Test/Pitahaya Red 1/r_150_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1,,
1098,fruits-360/Test/Pitahaya Red 1/r_132_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1,,
1099,fruits-360/Test/Pitahaya Red 1/r_146_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1,,
1100,fruits-360/Test/Pitahaya Red 1/r_202_100.jpg,Pitahaya Red 1,Pitahaya Red 1,1,,
1101,fruits-360/Test/Plum 1/r_55_100.jpg,Plum 1,Plum 1,0.999996543,,
1102,fruits-360/Test/Plum 1/77_100.jpg,Plum 1,Plum 1,1,,
1103,fruits-360/Test/Plum 1/86_100.jpg,Plum 1,Plum 1,1,,
1104,fruits-360/Test/Plum 1/83_100.jpg,Plum 1,Plum 1,1,,
1105,fruits-360/Test/Plum 1/r_35_100.jpg,Plum 1,Plum 1,1,,
1106,fruits-360/Test/Plum 1/r_86_100.jpg,Plum 1,Cherry 1,0.935757756,,
1107,fruits-360/Test/Plum 1/r_8_100.jpg,Plum 1,Plum 1,1,,
1108,fruits-360/Test/Plum 1/r_91_100.jpg,Plum 1,Plum 1,0.999833465,,
1109,fruits-360/Test/Plum 1/98_100.jpg,Plum 1,Plum 1,1,,
1110,fruits-360/Test/Plum 1/40_100.jpg,Plum 1,Plum 1,1,,
1111,fruits-360/Test/Plum 2/r_84_100.jpg,Plum 2,Plum 2,1,,
1112,fruits-360/Test/Plum 2/r_77_100.jpg,Plum 2,Plum 2,1,,
1113,fruits-360/Test/Plum 2/91_100.jpg,Plum 2,Plum 2,1,,
1114,fruits-360/Test/Plum 2/103_100.jpg,Plum 2,Plum 2,1,,
1115,fruits-360/Test/Plum 2/r_69_100.jpg,Plum 2,Plum 2,1,,
1116,fruits-360/Test/Plum 2/170_100.jpg,Plum 2,Plum 2,1,,
1117,fruits-360/Test/Plum 2/r_224_100.jpg,Plum 2,Plum 2,1,,
1118,fruits-360/Test/Plum 2/85_100.jpg,Plum 2,Plum 2,1,,
1119,fruits-360/Test/Plum 2/r_82_100.jpg,Plum 2,Plum 2,1,,
1120,fruits-360/Test/Plum 2/r_209_100.jpg,Plum 2,Plum 2,1,,
1121,fruits-360/Test/Plum 3/r_42_100.jpg,Plum 3,Plum 3,1,,
1122,fruits-360/Test/Plum 3/154_100.jpg,Plum 3,Plum 3,1,,
1123,fruits-360/Test/Plum 3/r2_5_100.jpg,Plum 3,Plum 3,0.999999046,,
1124,fruits-360/Test/Plum 3/r_169_100.jpg,Plum 3,Plum 3,1,,
1125,fruits-360/Test/Plum 3/r2_120_100.jpg,Plum 3,Plum 3,1,,
1126,fruits-360/Test/Plum 3/r_35_100.jpg,Plum 3,Plum 3,1,,
1127,fruits-360/Test/Plum 3/125_100.jpg,Plum 3,Plum 3,1,,
1128,fruits-360/Test/Plum 3/r2_227_100.jpg,Plum 3,Plum 3,0.999998689,,
1129,fruits-360/Test/Plum 3/140_100.jpg,Plum 3,Plum 3,1,,
1130,fruits-360/Test/Plum 3/r2_2_100.jpg,Plum 3,Plum 3,0.999502659,,
1131,fruits-360/Test/Pomegranate 1/r_311_100.jpg,Pomegranate 1,Pomegranate 1,1,,
1132,fruits-360/Test/Pomegranate 1/r_14_100.jpg,Pomegranate 1,Pomegranate 1,1,,
1133,fruits-360/Test/Pomegranate 1/73_100.jpg,Pomegranate 1,Pomegranate 1,1,,
1134,fruits-360/Test/Pomegranate 1/69_100.jpg,Pomegranate 1,Pomegranate 1,1,,
1135,fruits-360/Test/Pomegranate 1/322_100.jpg,Pomegranate 1,Pomegranate 1,1,,
1136,fruits-360/Test/Pomegranate 1/65_100.jpg,Pomegranate 1,Pomegranate 1,1,,
1137,fruits-360/Test/Pomegranate 1/r_277_100.jpg,Pomegranate 1,Pomegranate 1,0.99999249,,
1138,fruits-360/Test/Pomegranate 1/r_280_100.jpg,Pomegranate 1,Cherry 2,0.973933041,,
1139,fruits-360/Test/Pomegranate 1/93_100.jpg,Pomegranate 1,Pomegranate 1,1,,
1140,fruits-360/Test/Pomegranate 1/r_286_100.jpg,Pomegranate 1,Pomegranate 1,0.999993682,,
1141,fruits-360/Test/Pomelo Sweetie 1/r_107_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1,0.9,Lb
1142,fruits-360/Test/Pomelo Sweetie 1/r_89_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1,0.9,Lb
1143,fruits-360/Test/Pomelo Sweetie 1/37_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1,0.9,Lb
1144,fruits-360/Test/Pomelo Sweetie 1/r2_73_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1,0.9,Lb
1145,fruits-360/Test/Pomelo Sweetie 1/r2_55_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1,0.9,Lb
1146,fruits-360/Test/Pomelo Sweetie 1/r2_143_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,0.999997973,0.9,Lb
1147,fruits-360/Test/Pomelo Sweetie 1/r2_142_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1,0.9,Lb
1148,fruits-360/Test/Pomelo Sweetie 1/r_189_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1,0.9,Lb
1149,fruits-360/Test/Pomelo Sweetie 1/36_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1,0.9,Lb
1150,fruits-360/Test/Pomelo Sweetie 1/r_84_100.jpg,Pomelo Sweetie 1,Pomelo Sweetie 1,1,0.9,Lb
1151,fruits-360/Test/Potato Red 1/r2_12_100.jpg,Potato Red 1,Potato Red 1,1,,
1152,fruits-360/Test/Potato Red 1/r_181_100.jpg,Potato Red 1,Potato Red 1,1,,
1153,fruits-360/Test/Potato Red 1/50_100.jpg,Potato Red 1,Potato Red 1,0.999894142,,
1154,fruits-360/Test/Potato Red 1/23_100.jpg,Potato Red 1,Potato Red 1,1,,
1155,fruits-360/Test/Potato Red 1/21_100.jpg,Potato Red 1,Potato Red 1,1,,
1156,fruits-360/Test/Potato Red 1/r2_7_100.jpg,Potato Red 1,Potato Red 1,0.544514775,,
1157,fruits-360/Test/Potato Red 1/r_190_100.jpg,Potato Red 1,Onion White 1,0.708519816,,
1158,fruits-360/Test/Potato Red 1/r2_115_100.jpg,Potato Red 1,Onion Red 1,0.570653737,,
1159,fruits-360/Test/Potato Red 1/r_82_100.jpg,Potato Red 1,Potato Red 1,0.696440578,,
1160,fruits-360/Test/Potato Red 1/r2_195_100.jpg,Potato Red 1,Potato Red 1,1,,
1161,fruits-360/Test/Potato Red Washed 1/r2_75_100.jpg,Potato Red Washed 1,Potato Red Washed 1,0.9272874,,
1162,fruits-360/Test/Potato Red Washed 1/r2_148_100.jpg,Potato Red Washed 1,Potato Red Washed 1,0.675242007,,
1163,fruits-360/Test/Potato Red Washed 1/66_100.jpg,Potato Red Washed 1,Potato Red Washed 1,1,,
1164,fruits-360/Test/Potato Red Washed 1/r2_171_100.jpg,Potato Red Washed 1,Potato Red Washed 1,0.999749482,,
1165,fruits-360/Test/Potato Red Washed 1/45_100.jpg,Potato Red Washed 1,Potato Red Washed 1,1,,
1166,fruits-360/Test/Potato Red Washed 1/42_100.jpg,Potato Red Washed 1,Potato Red Washed 1,1,,
1167,fruits-360/Test/Potato Red Washed 1/r_62_100.jpg,Potato Red Washed 1,Potato Red Washed 1,1,,
1168,fruits-360/Test/Potato Red Washed 1/r2_155_100.jpg,Potato Red Washed 1,Potato Red Washed 1,0.999983907,,
1169,fruits-360/Test/Potato Red Washed 1/68_100.jpg,Potato Red Washed 1,Potato Red Washed 1,1,,
1170,fruits-360/Test/Potato Red Washed 1/r2_74_100.jpg,Potato Red Washed 1,Potato Red Washed 1,0.965003908,,
1171,fruits-360/Test/Potato Sweet 1/150_100.jpg,Potato Sweet 1,Potato Sweet 1,1,1.29,Lb
1172,fruits-360/Test/Potato Sweet 1/r2_68_100.jpg,Potato Sweet 1,Potato Red 1,0.754056096,1.29,Lb
1173,fruits-360/Test/Potato Sweet 1/105_100.jpg,Potato Sweet 1,Potato Sweet 1,1,1.29,Lb
1174,fruits-360/Test/Potato Sweet 1/98_100.jpg,Potato Sweet 1,Potato Sweet 1,1,1.29,Lb
1175,fruits-360/Test/Potato Sweet 1/r_63_100.jpg,Potato Sweet 1,Onion White 1,0.689588428,1.29,Lb
1176,fruits-360/Test/Potato Sweet 1/r2_52_100.jpg,Potato Sweet 1,Potato Sweet 1,0.92498678,1.29,Lb
1177,fruits-360/Test/Potato Sweet 1/157_100.jpg,Potato Sweet 1,Potato Sweet 1,1,1.29,Lb
1178,fruits-360/Test/Potato Sweet 1/r2_80_100.jpg,Potato Sweet 1,Potato Red 1,0.979414165,1.29,Lb
1179,fruits-360/Test/Potato Sweet 1/r2_180_100.jpg,Potato Sweet 1,Potato Sweet 1,0.992397845,1.29,Lb
1180,fruits-360/Test/Potato Sweet 1/r2_75_100.jpg,Potato Sweet 1,Potato Red 1,0.709447622,1.29,Lb
1181,fruits-360/Test/Potato White 1/r2_86_100.jpg,Potato White 1,Potato White 1,0.999999642,,
1182,fruits-360/Test/Potato White 1/r2_74_100.jpg,Potato White 1,Potato White 1,0.999999762,,
1183,fruits-360/Test/Potato White 1/r2_67_100.jpg,Potato White 1,Potato White 1,0.993157566,,
1184,fruits-360/Test/Potato White 1/r_34_100.jpg,Potato White 1,Onion White 1,0.990923703,,
1185,fruits-360/Test/Potato White 1/r2_47_100.jpg,Potato White 1,Potato White 1,0.511399388,,
1186,fruits-360/Test/Potato White 1/r_64_100.jpg,Potato White 1,Potato White 1,0.99999702,,
1187,fruits-360/Test/Potato White 1/r2_84_100.jpg,Potato White 1,Potato White 1,0.999999881,,
1188,fruits-360/Test/Potato White 1/r2_44_100.jpg,Potato White 1,Potato White 1,0.873558164,,
1189,fruits-360/Test/Potato White 1/r_48_100.jpg,Potato White 1,Potato White 1,1,,
1190,fruits-360/Test/Potato White 1/r_30_100.jpg,Potato White 1,Potato White 1,0.999972701,,
1191,fruits-360/Test/Quince 1/174_100.jpg,Quince 1,Quince 1,1,,
1192,fruits-360/Test/Quince 1/10_100.jpg,Quince 1,Quince 1,1,,
1193,fruits-360/Test/Quince 1/r_30_100.jpg,Quince 1,Quince 1,1,,
1194,fruits-360/Test/Quince 1/r_32_100.jpg,Quince 1,Quince 1,1,,
1195,fruits-360/Test/Quince 1/32_100.jpg,Quince 1,Quince 1,1,,
1196,fruits-360/Test/Quince 1/r_61_100.jpg,Quince 1,Quince 1,1,,
1197,fruits-360/Test/Quince 1/r_48_100.jpg,Quince 1,Quince 1,1,,
1198,fruits-360/Test/Quince 1/301_100.jpg,Quince 1,Quince 1,1,,
1199,fruits-360/Test/Quince 1/r_327_100.jpg,Quince 1,Quince 1,1,,
1200,fruits-360/Test/Quince 1/r_326_100.jpg,Quince 1,Quince 1,1,,
1201,fruits-360/Test/Rambutan 1/145_100.jpg,Rambutan 1,Rambutan 1,0.999999762,,
1202,fruits-360/Test/Rambutan 1/r_202_100.jpg,Rambutan 1,Rambutan 1,1,,
1203,fruits-360/Test/Rambutan 1/r_161_100.jpg,Rambutan 1,Rambutan 1,1,,
1204,fruits-360/Test/Rambutan 1/r_188_100.jpg,Rambutan 1,Rambutan 1,1,,
1205,fruits-360/Test/Rambutan 1/186_100.jpg,Rambutan 1,Rambutan 1,1,,
1206,fruits-360/Test/Rambutan 1/143_100.jpg,Rambutan 1,Rambutan 1,0.999999881,,
1207,fruits-360/Test/Rambutan 1/138_100.jpg,Rambutan 1,Rambutan 1,1,,
1208,fruits-360/Test/Rambutan 1/r_121_100.jpg,Rambutan 1,Rambutan 1,1,,
1209,fruits-360/Test/Rambutan 1/r_245_100.jpg,Rambutan 1,Rambutan 1,1,,
1210,fruits-360/Test/Rambutan 1/r_153_100.jpg,Rambutan 1,Rambutan 1,1,,
1211,fruits-360/Test/Raspberry 1/86_100.jpg,Raspberry 1,Raspberry 1,1,3.02,Lb
1212,fruits-360/Test/Raspberry 1/r_220_100.jpg,Raspberry 1,Raspberry 1,1,3.02,Lb
1213,fruits-360/Test/Raspberry 1/106_100.jpg,Raspberry 1,Raspberry 1,1,3.02,Lb
1214,fruits-360/Test/Raspberry 1/101_100.jpg,Raspberry 1,Raspberry 1,1,3.02,Lb
1215,fruits-360/Test/Raspberry 1/223_100.jpg,Raspberry 1,Raspberry 1,1,3.02,Lb
1216,fruits-360/Test/Raspberry 1/r_118_100.jpg,Raspberry 1,Raspberry 1,1,3.02,Lb
1217,fruits-360/Test/Raspberry 1/r_89_100.jpg,Raspberry 1,Raspberry 1,1,3.02,Lb
1218,fruits-360/Test/Raspberry 1/r_32_100.jpg,Raspberry 1,Raspberry 1,1,3.02,Lb
1219,fruits-360/Test/Raspberry 1/r_26_100.jpg,Raspberry 1,Raspberry 1,1,3.02,Lb
1220,fruits-360/Test/Raspberry 1/r_25_100.jpg,Raspberry 1,Raspberry 1,1,3.02,Lb
1221,fruits-360/Test/Redcurrant 1/46_100.jpg,Redcurrant 1,Redcurrant 1,1,,
1222,fruits-360/Test/Redcurrant 1/235_100.jpg,Redcurrant 1,Redcurrant 1,1,,
1223,fruits-360/Test/Redcurrant 1/r_99_100.jpg,Redcurrant 1,Redcurrant 1,1,,
1224,fruits-360/Test/Redcurrant 1/r_245_100.jpg,Redcurrant 1,Redcurrant 1,1,,
1225,fruits-360/Test/Redcurrant 1/r_177_100.jpg,Redcurrant 1,Redcurrant 1,1,,
1226,fruits-360/Test/Redcurrant 1/r_269_100.jpg,Redcurrant 1,Redcurrant 1,1,,
1227,fruits-360/Test/Redcurrant 1/70_100.jpg,Redcurrant 1,Redcurrant 1,1,,
1228,fruits-360/Test/Redcurrant 1/72_100.jpg,Redcurrant 1,Redcurrant 1,1,,
1229,fruits-360/Test/Redcurrant 1/54_100.jpg,Redcurrant 1,Redcurrant 1,1,,
1230,fruits-360/Test/Redcurrant 1/58_100.jpg,Redcurrant 1,Redcurrant 1,1,,
1231,fruits-360/Test/Salak 1/149_100.jpg,Salak 1,Salak 1,1,,
1232,fruits-360/Test/Salak 1/r_290_100.jpg,Salak 1,Salak 1,1,,
1233,fruits-360/Test/Salak 1/27_100.jpg,Salak 1,Salak 1,1,,
1234,fruits-360/Test/Salak 1/24_100.jpg,Salak 1,Salak 1,1,,
1235,fruits-360/Test/Salak 1/r_19_100.jpg,Salak 1,Salak 1,1,,
1236,fruits-360/Test/Salak 1/r_150_100.jpg,Salak 1,Salak 1,1,,
1237,fruits-360/Test/Salak 1/r_158_100.jpg,Salak 1,Salak 1,1,,
1238,fruits-360/Test/Salak 1/r_173_100.jpg,Salak 1,Salak 1,1,,
1239,fruits-360/Test/Salak 1/272_100.jpg,Salak 1,Salak 1,1,,
1240,fruits-360/Test/Salak 1/144_100.jpg,Salak 1,Salak 1,1,,
1241,fruits-360/Test/Strawberry 1/r_33_100.jpg,Strawberry 1,Strawberry 1,1,,
1242,fruits-360/Test/Strawberry 1/r_68_100.jpg,Strawberry 1,Pepino 1,0.790297568,,
1243,fruits-360/Test/Strawberry 1/r_93_100.jpg,Strawberry 1,Onion Red Peeled 1,0.525144875,,
1244,fruits-360/Test/Strawberry 1/7_100.jpg,Strawberry 1,Strawberry 1,1,,
1245,fruits-360/Test/Strawberry 1/r_34_100.jpg,Strawberry 1,Strawberry 1,0.999992132,,
1246,fruits-360/Test/Strawberry 1/r_95_100.jpg,Strawberry 1,Pitahaya Red 1,0.798762918,,
1247,fruits-360/Test/Strawberry 1/r_46_100.jpg,Strawberry 1,Strawberry 1,0.977618515,,
1248,fruits-360/Test/Strawberry 1/r_71_100.jpg,Strawberry 1,Strawberry 1,0.543885708,,
1249,fruits-360/Test/Strawberry 1/95_100.jpg,Strawberry 1,Strawberry 1,1,,
1250,fruits-360/Test/Strawberry 1/40_100.jpg,Strawberry 1,Strawberry 1,1,,
1251,fruits-360/Test/Strawberry Wedge 1/r2_171_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,1,,
1252,fruits-360/Test/Strawberry Wedge 1/r_126_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,1,,
1253,fruits-360/Test/Strawberry Wedge 1/r2_44_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,1,,
1254,fruits-360/Test/Strawberry Wedge 1/106_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,1,,
1255,fruits-360/Test/Strawberry Wedge 1/r_119_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,1,,
1256,fruits-360/Test/Strawberry Wedge 1/277_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,0.999928594,,
1257,fruits-360/Test/Strawberry Wedge 1/r2_195_100.jpg,Strawberry Wedge 1,Pepino 1,0.983779132,,
1258,fruits-360/Test/Strawberry Wedge 1/276_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,1,,
1259,fruits-360/Test/Strawberry Wedge 1/r2_218_100.jpg,Strawberry Wedge 1,Strawberry Wedge 1,1,,
1260,fruits-360/Test/Strawberry Wedge 1/111_100.jpg,Strawberry Wedge 1,Banana Red 1,0.71425283,,
1261,fruits-360/Test/Tamarillo 1/321_100.jpg,Tamarillo 1,Tamarillo 1,1,,
1262,fruits-360/Test/Tamarillo 1/60_100.jpg,Tamarillo 1,Tamarillo 1,1,,
1263,fruits-360/Test/Tamarillo 1/r_324_100.jpg,Tamarillo 1,Tamarillo 1,1,,
1264,fruits-360/Test/Tamarillo 1/r_109_100.jpg,Tamarillo 1,Tamarillo 1,1,,
1265,fruits-360/Test/Tamarillo 1/63_100.jpg,Tamarillo 1,Tamarillo 1,1,,
1266,fruits-360/Test/Tamarillo 1/307_100.jpg,Tamarillo 1,Tamarillo 1,1,,
1267,fruits-360/Test/Tamarillo 1/r_93_100.jpg,Tamarillo 1,Tamarillo 1,1,,
1268,fruits-360/Test/Tamarillo 1/316_100.jpg,Tamarillo 1,Tamarillo 1,1,,
1269,fruits-360/Test/Tamarillo 1/r_108_100.jpg,Tamarillo 1,Tamarillo 1,1,,
1270,fruits-360/Test/Tamarillo 1/r_117_100.jpg,Tamarillo 1,Tamarillo 1,1,,
1271,fruits-360/Test/Tangelo 1/r_136_100.jpg,Tangelo 1,Tangelo 1,1,,
1272,fruits-360/Test/Tangelo 1/86_100.jpg,Tangelo 1,Tangelo 1,1,,
1273,fruits-360/Test/Tangelo 1/r_158_100.jpg,Tangelo 1,Tangelo 1,1,,
1274,fruits-360/Test/Tangelo 1/r_153_100.jpg,Tangelo 1,Tangelo 1,1,,
1275,fruits-360/Test/Tangelo 1/r_287_100.jpg,Tangelo 1,Tangelo 1,1,,
1276,fruits-360/Test/Tangelo 1/247_100.jpg,Tangelo 1,Tangelo 1,1,,
1277,fruits-360/Test/Tangelo 1/r_152_100.jpg,Tangelo 1,Tangelo 1,1,,
1278,fruits-360/Test/Tangelo 1/r_176_100.jpg,Tangelo 1,Tangelo 1,1,,
1279,fruits-360/Test/Tangelo 1/r_160_100.jpg,Tangelo 1,Tangelo 1,1,,
